grid_lat,grid_lon,date,fire_count,frp_sum,frp_mean,frp_max,fire_occurred
32.0,73.75,2025-11-03,53,230.45,4.348113207547169,13.28,1
32.0,73.75,2025-11-04,70,422.75,6.039285714285715,33.13,1
32.0,73.75,2025-11-05,140,659.12,4.708,34.28,1
32.0,73.75,2025-11-06,46,222.23000000000002,4.831086956521739,15.43,1
32.0,73.75,2025-11-07,21,129.61,6.171904761904763,18.03,1
32.0,73.75,2025-11-08,30,157.73000000000002,5.257666666666667,17.96,1
32.0,73.75,2025-11-09,74,392.16,5.2994594594594595,20.53,1
32.0,73.75,2025-11-10,33,91.54,2.773939393939394,7.04,1
32.0,73.75,2025-11-11,36,166.45,4.623611111111111,17.38,1
32.0,73.75,2025-11-13,16,71.5,4.46875,11.06,1
32.0,73.75,2025-11-15,11,69.5,6.318181818181818,15.88,1
32.0,73.75,2025-11-16,12,48.64,4.053333333333334,10.42,1
32.0,73.75,2025-11-17,3,24.86,8.286666666666667,20.93,1
32.0,73.75,2025-11-19,2,4.51,2.255,2.51,1
32.0,73.75,2025-11-20,3,16.5,5.5,7.44,1
32.0,73.75,2025-11-21,1,1.66,1.66,1.66,1
32.0,73.75,2025-11-26,1,2.61,2.61,2.61,1
32.0,73.75,2025-12-02,1,3.12,3.12,3.12,1
32.0,74.375,2023-01-15,1,1.2,1.2,1.2,1
32.0,74.375,2023-01-16,4,6.85,1.7125,2.87,1
32.0,74.375,2023-01-17,1,4.42,4.42,4.42,1
32.0,74.375,2023-01-20,1,0.49,0.49,0.49,1
32.0,74.375,2023-01-26,2,0.9299999999999999,0.46499999999999997,0.57,1
32.0,74.375,2023-01-28,1,0.5,0.5,0.5,1
32.0,74.375,2023-01-30,1,0.85,0.85,0.85,1
32.0,74.375,2023-01-31,2,1.25,0.625,0.86,1
32.0,74.375,2023-02-01,1,0.76,0.76,0.76,1
32.0,74.375,2023-02-06,2,0.94,0.47,0.65,1
32.0,74.375,2023-02-07,1,3.19,3.19,3.19,1
32.0,74.375,2023-02-10,1,2.65,2.65,2.65,1
32.0,74.375,2023-02-11,1,0.77,0.77,0.77,1
32.0,74.375,2023-02-13,1,4.44,4.44,4.44,1
32.0,74.375,2023-02-15,1,1.08,1.08,1.08,1
32.0,74.375,2023-02-20,1,0.57,0.57,0.57,1
32.0,74.375,2023-02-21,3,2.5,0.8333333333333334,1.07,1
32.0,74.375,2023-02-22,1,0.57,0.57,0.57,1
32.0,74.375,2023-02-24,1,0.59,0.59,0.59,1
32.0,74.375,2023-02-25,3,4.930000000000001,1.6433333333333335,2.44,1
32.0,74.375,2023-03-03,2,14.93,7.465,11.24,1
32.0,74.375,2023-03-04,1,0.92,0.92,0.92,1
32.0,74.375,2023-03-06,1,2.17,2.17,2.17,1
32.0,74.375,2023-03-09,3,4.92,1.64,2.98,1
32.0,74.375,2023-03-10,1,0.95,0.95,0.95,1
32.0,74.375,2023-03-13,1,0.67,0.67,0.67,1
32.0,74.375,2023-03-16,2,7.42,3.71,3.78,1
32.0,74.375,2023-03-20,1,0.86,0.86,0.86,1
32.0,74.375,2023-03-21,2,1.0699999999999998,0.5349999999999999,0.59,1
32.0,74.375,2023-03-22,1,3.36,3.36,3.36,1
32.0,74.375,2023-03-25,2,0.89,0.445,0.49,1
32.0,74.375,2023-03-26,1,0.42,0.42,0.42,1
32.0,74.375,2023-03-27,1,0.49,0.49,0.49,1
32.0,74.375,2023-04-04,1,0.86,0.86,0.86,1
32.0,74.375,2023-04-05,3,1.01,0.33666666666666667,0.35,1
32.0,74.375,2023-04-06,1,0.63,0.63,0.63,1
32.0,74.375,2023-04-08,1,0.57,0.57,0.57,1
32.0,74.375,2023-04-09,2,1.1,0.55,0.8,1
32.0,74.375,2023-04-10,1,0.81,0.81,0.81,1
32.0,74.375,2023-04-11,3,2.86,0.9533333333333333,1.33,1
32.0,74.375,2023-04-13,2,6.25,3.125,3.66,1
32.0,74.375,2023-04-15,1,0.56,0.56,0.56,1
32.0,74.375,2023-04-22,2,4.859999999999999,2.4299999999999997,2.98,1
32.0,74.375,2023-04-23,1,6.15,6.15,6.15,1
32.0,74.375,2023-04-24,1,3.88,3.88,3.88,1
32.0,74.375,2023-04-25,3,9.360000000000001,3.1200000000000006,4.15,1
32.0,74.375,2023-04-27,4,29.11,7.2775,10.36,1
32.0,74.375,2023-04-29,3,16.62,5.54,8.82,1
32.0,74.375,2023-04-30,3,11.04,3.6799999999999997,6.52,1
32.0,74.375,2023-05-02,3,1.7000000000000002,0.5666666666666668,0.81,1
32.0,74.375,2023-05-03,6,16.08,2.6799999999999997,5.13,1
32.0,74.375,2023-05-04,15,57.23,3.8153333333333332,6.04,1
32.0,74.375,2023-05-05,3,7.11,2.37,2.91,1
32.0,74.375,2023-05-06,53,237.6,4.483018867924528,10.16,1
32.0,74.375,2023-05-07,1,4.27,4.27,4.27,1
32.0,74.375,2023-05-08,12,30.830000000000002,2.569166666666667,3.85,1
32.0,74.375,2023-05-09,61,398.55,6.533606557377049,38.16,1
32.0,74.375,2023-05-10,50,344.55,6.891,22.68,1
32.0,74.375,2023-05-11,41,247.11,6.027073170731708,12.73,1
32.0,74.375,2023-05-12,93,552.3,5.938709677419355,24.94,1
32.0,74.375,2023-05-13,178,1229.62,6.907977528089887,78.58,1
32.0,74.375,2023-05-14,65,398.09,6.124461538461538,30.85,1
32.0,74.375,2023-05-15,170,1177.23,6.924882352941177,25.85,1
32.0,74.375,2023-05-16,48,241.85,5.038541666666666,12.89,1
32.0,74.375,2023-05-17,119,964.72,8.106890756302521,40.06,1
32.0,74.375,2023-05-18,66,320.4,4.8545454545454545,21.13,1
32.0,74.375,2023-05-19,28,167.71,5.989642857142857,17.41,1
32.0,74.375,2023-05-20,24,220.78,9.199166666666667,15.96,1
32.0,74.375,2023-05-21,45,226.75,5.038888888888889,17.92,1
32.0,74.375,2023-05-22,10,77.0,7.7,13.7,1
32.0,74.375,2023-05-24,7,46.97,6.71,17.88,1
32.0,74.375,2023-05-25,3,6.44,2.146666666666667,4.16,1
32.0,74.375,2023-05-26,3,14.370000000000001,4.79,6.63,1
32.0,74.375,2023-05-27,9,28.73,3.192222222222222,4.3,1
32.0,74.375,2023-05-28,9,43.41,4.823333333333333,9.09,1
32.0,74.375,2023-05-29,6,26.94,4.49,9.25,1
32.0,74.375,2023-06-01,1,6.72,6.72,6.72,1
32.0,74.375,2023-06-03,41,376.83,9.190975609756098,24.23,1
32.0,74.375,2023-06-04,27,178.47,6.61,18.01,1
32.0,74.375,2023-06-05,29,205.09,7.072068965517241,15.98,1
32.0,74.375,2023-06-06,29,138.13,4.763103448275862,11.94,1
32.0,74.375,2023-06-07,3,11.22,3.74,4.73,1
32.0,74.375,2023-06-08,19,119.84,6.307368421052632,12.85,1
32.0,74.375,2023-06-09,17,132.38,7.787058823529412,13.23,1
32.0,74.375,2023-06-10,9,78.14,8.682222222222222,21.44,1
32.0,74.375,2023-06-12,7,68.68,9.811428571428573,25.92,1
32.0,74.375,2023-06-13,6,27.44,4.573333333333333,9.83,1
32.0,74.375,2023-06-14,7,49.8,7.114285714285714,10.72,1
32.0,74.375,2023-06-17,3,6.24,2.08,2.84,1
32.0,74.375,2023-06-20,2,2.7800000000000002,1.3900000000000001,1.72,1
32.0,74.375,2023-06-23,1,1.91,1.91,1.91,1
32.0,74.375,2023-06-24,2,10.82,5.41,9.41,1
32.0,74.375,2023-07-25,1,2.35,2.35,2.35,1
32.0,74.375,2023-08-01,1,0.85,0.85,0.85,1
32.0,74.375,2023-08-16,2,2.14,1.07,1.27,1
32.0,74.375,2023-08-27,2,1.68,0.84,1.16,1
32.0,74.375,2023-08-28,1,5.53,5.53,5.53,1
32.0,74.375,2023-08-31,2,4.890000000000001,2.4450000000000003,2.65,1
32.0,74.375,2023-09-02,1,1.27,1.27,1.27,1
32.0,74.375,2023-09-05,1,1.26,1.26,1.26,1
32.0,74.375,2023-09-06,1,1.4,1.4,1.4,1
32.0,74.375,2023-09-07,1,2.77,2.77,2.77,1
32.0,74.375,2023-09-08,1,5.76,5.76,5.76,1
32.0,74.375,2023-09-12,1,2.62,2.62,2.62,1
32.0,74.375,2023-09-20,1,1.38,1.38,1.38,1
32.0,74.375,2023-09-23,1,0.93,0.93,0.93,1
32.0,74.375,2023-09-24,2,1.57,0.785,1.09,1
32.0,74.375,2023-09-27,2,3.0300000000000002,1.5150000000000001,1.73,1
32.0,74.375,2023-09-28,2,10.39,5.195,6.0,1
32.0,74.375,2023-09-29,4,11.18,2.795,4.16,1
32.0,74.375,2023-09-30,3,10.39,3.4633333333333334,4.37,1
32.0,74.375,2023-10-01,5,24.42,4.884,12.66,1
32.0,74.375,2023-10-02,3,6.42,2.14,3.18,1
32.0,74.375,2023-10-03,9,38.37,4.263333333333333,7.48,1
32.0,74.375,2023-10-04,21,65.56,3.121904761904762,6.71,1
32.0,74.375,2023-10-05,22,87.45,3.975,11.88,1
32.0,74.375,2023-10-06,19,117.03,6.159473684210527,12.97,1
32.0,74.375,2023-10-07,12,93.6,7.8,16.57,1
32.0,74.375,2023-10-08,13,57.46,4.42,6.42,1
32.0,74.375,2023-10-09,20,100.76,5.038,22.04,1
32.0,74.375,2023-10-10,3,2.8499999999999996,0.9499999999999998,1.67,1
32.0,74.375,2023-10-11,1,3.72,3.72,3.72,1
32.0,74.375,2023-10-12,5,15.63,3.1260000000000003,4.31,1
32.0,74.375,2023-10-13,10,37.55,3.755,5.06,1
32.0,74.375,2023-10-14,3,11.64,3.8800000000000003,5.05,1
32.0,74.375,2023-10-20,2,29.78,14.89,27.23,1
32.0,74.375,2023-10-21,5,16.88,3.376,4.88,1
32.0,74.375,2023-10-22,1,0.56,0.56,0.56,1
32.0,74.375,2023-10-23,7,17.99,2.57,5.88,1
32.0,74.375,2023-10-24,7,45.72,6.531428571428571,16.24,1
32.0,74.375,2023-10-25,12,59.37,4.9475,13.59,1
32.0,74.375,2023-10-26,32,109.05,3.4078125,9.26,1
32.0,74.375,2023-10-27,15,77.55,5.17,10.71,1
32.0,74.375,2023-10-28,5,16.02,3.2039999999999997,8.01,1
32.0,74.375,2023-10-29,7,19.39,2.77,4.58,1
32.0,74.375,2023-10-30,7,33.05,4.721428571428571,6.93,1
32.0,74.375,2023-10-31,24,71.35,2.9729166666666664,4.96,1
32.0,74.375,2023-11-01,18,70.06,3.8922222222222222,12.13,1
32.0,74.375,2023-11-03,11,54.6,4.963636363636364,8.25,1
32.0,74.375,2023-11-04,12,40.96,3.4133333333333336,6.72,1
32.0,74.375,2023-11-05,40,164.77,4.11925,18.34,1
32.0,74.375,2023-11-06,15,54.58,3.6386666666666665,7.89,1
32.0,74.375,2023-11-08,6,21.67,3.611666666666667,6.99,1
32.0,74.375,2023-11-09,11,93.72,8.52,23.13,1
32.0,74.375,2023-11-10,1,0.79,0.79,0.79,1
32.0,74.375,2023-11-11,3,7.19,2.396666666666667,6.41,1
32.0,74.375,2023-11-12,7,24.91,3.5585714285714287,5.34,1
32.0,74.375,2023-11-13,8,32.97,4.12125,9.11,1
32.0,74.375,2023-11-14,22,60.61,2.755,7.28,1
32.0,74.375,2023-11-15,34,192.42,5.659411764705882,20.94,1
32.0,74.375,2023-11-16,24,101.91,4.24625,12.35,1
32.0,74.375,2023-11-17,53,239.24,4.513962264150943,10.72,1
32.0,74.375,2023-11-18,11,52.300000000000004,4.754545454545455,9.47,1
32.0,74.375,2023-11-19,42,256.76,6.113333333333333,53.77,1
32.0,74.375,2023-11-20,22,105.45,4.793181818181818,9.32,1
32.0,74.375,2023-11-21,47,211.4,4.497872340425532,35.25,1
32.0,74.375,2023-11-22,35,115.89,3.311142857142857,7.7,1
32.0,74.375,2023-11-23,10,31.65,3.165,4.09,1
32.0,74.375,2023-11-24,12,43.06,3.5883333333333334,7.03,1
32.0,74.375,2023-11-25,4,14.1,3.525,4.45,1
32.0,74.375,2023-11-28,10,26.04,2.604,8.27,1
32.0,74.375,2023-11-29,1,1.61,1.61,1.61,1
32.0,74.375,2023-12-01,9,22.02,2.4466666666666668,4.62,1
32.0,74.375,2023-12-02,12,25.49,2.1241666666666665,3.98,1
32.0,74.375,2023-12-03,11,31.31,2.846363636363636,8.16,1
32.0,74.375,2023-12-04,4,2.27,0.5675,0.73,1
32.0,74.375,2023-12-05,4,3.09,0.7725,1.07,1
32.0,74.375,2023-12-06,4,7.17,1.7925,2.63,1
32.0,74.375,2023-12-07,7,17.06,2.437142857142857,3.75,1
32.0,74.375,2023-12-08,3,8.92,2.973333333333333,3.06,1
32.0,74.375,2023-12-10,1,0.67,0.67,0.67,1
32.0,74.375,2023-12-11,3,8.28,2.76,6.34,1
32.0,74.375,2023-12-12,2,0.96,0.48,0.48,1
32.0,74.375,2023-12-13,3,2.26,0.7533333333333333,1.18,1
32.0,74.375,2023-12-17,4,2.95,0.7375,1.03,1
32.0,74.375,2023-12-18,3,3.49,1.1633333333333333,1.5,1
32.0,74.375,2023-12-19,3,4.72,1.5733333333333333,1.94,1
32.0,74.375,2023-12-20,3,3.28,1.0933333333333333,1.63,1
32.0,74.375,2023-12-21,2,3.3400000000000003,1.6700000000000002,2.43,1
32.0,74.375,2023-12-23,3,2.06,0.6866666666666666,0.99,1
32.0,74.375,2023-12-24,2,2.08,1.04,1.33,1
32.0,74.375,2023-12-25,2,1.96,0.98,1.23,1
32.0,74.375,2024-01-17,2,1.6800000000000002,0.8400000000000001,1.06,1
32.0,74.375,2024-01-18,1,0.35,0.35,0.35,1
32.0,74.375,2024-01-26,1,11.92,11.92,11.92,1
32.0,74.375,2024-01-27,1,0.58,0.58,0.58,1
32.0,74.375,2024-02-04,1,1.04,1.04,1.04,1
32.0,74.375,2024-02-07,2,1.1400000000000001,0.5700000000000001,0.64,1
32.0,74.375,2024-02-08,1,6.57,6.57,6.57,1
32.0,74.375,2024-02-09,1,2.61,2.61,2.61,1
32.0,74.375,2024-02-10,2,3.29,1.645,2.66,1
32.0,74.375,2024-02-13,3,2.01,0.6699999999999999,0.69,1
32.0,74.375,2024-02-14,3,5.93,1.9766666666666666,4.47,1
32.0,74.375,2024-02-15,1,0.7,0.7,0.7,1
32.0,74.375,2024-02-20,2,1.5399999999999998,0.7699999999999999,1.13,1
32.0,74.375,2024-02-21,4,6.37,1.5925,2.24,1
32.0,74.375,2024-02-23,1,0.42,0.42,0.42,1
32.0,74.375,2024-02-24,3,1.03,0.3433333333333333,0.42,1
32.0,74.375,2024-02-28,1,0.56,0.56,0.56,1
32.0,74.375,2024-03-02,1,0.38,0.38,0.38,1
32.0,74.375,2024-03-05,2,2.59,1.295,2.03,1
32.0,74.375,2024-03-07,1,0.94,0.94,0.94,1
32.0,74.375,2024-03-08,1,1.79,1.79,1.79,1
32.0,74.375,2024-03-09,1,0.54,0.54,0.54,1
32.0,74.375,2024-03-11,2,0.98,0.49,0.66,1
32.0,74.375,2024-03-14,2,5.94,2.97,5.15,1
32.0,74.375,2024-03-15,2,3.4099999999999997,1.7049999999999998,2.03,1
32.0,74.375,2024-03-17,3,1.38,0.45999999999999996,0.72,1
32.0,74.375,2024-03-18,3,5.12,1.7066666666666668,3.91,1
32.0,74.375,2024-03-22,3,1.67,0.5566666666666666,0.7,1
32.0,74.375,2024-03-24,1,3.6,3.6,3.6,1
32.0,74.375,2024-03-25,1,0.52,0.52,0.52,1
32.0,74.375,2024-03-31,1,1.28,1.28,1.28,1
32.0,74.375,2024-04-01,2,1.0899999999999999,0.5449999999999999,0.7,1
32.0,74.375,2024-04-02,5,1.88,0.376,0.5,1
32.0,74.375,2024-04-03,2,1.25,0.625,0.74,1
32.0,74.375,2024-04-05,1,0.86,0.86,0.86,1
32.0,74.375,2024-04-06,5,5.890000000000001,1.1780000000000002,2.88,1
32.0,74.375,2024-04-07,4,2.09,0.5225,0.61,1
32.0,74.375,2024-04-16,1,3.91,3.91,3.91,1
32.0,74.375,2024-04-19,2,0.95,0.475,0.59,1
32.0,74.375,2024-04-20,3,1.27,0.42333333333333334,0.43,1
32.0,74.375,2024-04-21,4,1.9400000000000002,0.48500000000000004,0.56,1
32.0,74.375,2024-04-22,3,1.86,0.62,0.77,1
32.0,74.375,2024-04-23,2,0.81,0.405,0.45,1
32.0,74.375,2024-04-24,2,9.95,4.975,7.49,1
32.0,74.375,2024-04-25,1,1.91,1.91,1.91,1
32.0,74.375,2024-05-01,7,5.41,0.7728571428571429,0.97,1
32.0,74.375,2024-05-02,4,11.75,2.9375,4.77,1
32.0,74.375,2024-05-04,12,30.34,2.5283333333333333,6.06,1
32.0,74.375,2024-05-05,4,20.59,5.1475,12.18,1
32.0,74.375,2024-05-06,6,22.08,3.6799999999999997,6.28,1
32.0,74.375,2024-05-07,32,116.05,3.6265625,9.57,1
32.0,74.375,2024-05-08,43,236.77,5.506279069767442,12.55,1
32.0,74.375,2024-05-09,35,107.11,3.060285714285714,10.91,1
32.0,74.375,2024-05-10,29,122.93,4.23896551724138,6.76,1
32.0,74.375,2024-05-11,20,116.75,5.8375,16.54,1
32.0,74.375,2024-05-12,5,4.2,0.8400000000000001,1.19,1
32.0,74.375,2024-05-13,165,651.1899999999999,3.9466060606060602,12.54,1
32.0,74.375,2024-05-14,95,762.83,8.029789473684211,21.54,1
32.0,74.375,2024-05-15,218,1558.9,7.150917431192661,22.74,1
32.0,74.375,2024-05-16,169,1143.21,6.764556213017752,58.35,1
32.0,74.375,2024-05-17,255,1632.07,6.400274509803921,35.09,1
32.0,74.375,2024-05-18,270,1548.43,5.734925925925926,25.4,1
32.0,74.375,2024-05-19,153,1112.55,7.27156862745098,41.18,1
32.0,74.375,2024-05-20,99,1389.83,14.038686868686868,52.63,1
32.0,74.375,2024-05-21,49,409.21000000000004,8.35122448979592,28.08,1
32.0,74.375,2024-05-22,59,633.8,10.742372881355932,32.07,1
32.0,74.375,2024-05-23,54,215.73,3.9949999999999997,14.74,1
32.0,74.375,2024-05-24,18,75.86,4.214444444444444,8.75,1
32.0,74.375,2024-05-25,27,166.06,6.1503703703703705,14.28,1
32.0,74.375,2024-05-26,19,140.24,7.381052631578948,14.88,1
32.0,74.375,2024-05-27,20,104.74,5.237,14.57,1
32.0,74.375,2024-05-28,17,233.94,13.761176470588236,36.41,1
32.0,74.375,2024-05-29,88,675.44,7.675454545454546,25.62,1
32.0,74.375,2024-06-04,2,4.4799999999999995,2.2399999999999998,2.57,1
32.0,74.375,2024-06-05,1,0.43,0.43,0.43,1
32.0,74.375,2024-06-07,5,36.32,7.264,9.68,1
32.0,74.375,2024-06-08,2,4.4,2.2,3.17,1
32.0,74.375,2024-06-09,22,128.85,5.8568181818181815,13.6,1
32.0,74.375,2024-06-10,4,5.39,1.3475,1.49,1
32.0,74.375,2024-06-11,6,28.72,4.786666666666666,11.33,1
32.0,74.375,2024-06-12,3,47.06,15.686666666666667,31.13,1
32.0,74.375,2024-06-13,2,3.7,1.85,2.29,1
32.0,74.375,2024-06-15,1,7.76,7.76,7.76,1
32.0,74.375,2024-06-16,3,18.439999999999998,6.146666666666666,8.62,1
32.0,74.375,2024-06-18,1,5.17,5.17,5.17,1
32.0,74.375,2024-06-19,1,5.26,5.26,5.26,1
32.0,74.375,2024-06-21,1,11.83,11.83,11.83,1
32.0,74.375,2024-06-23,2,3.1100000000000003,1.5550000000000002,1.57,1
32.0,74.375,2024-06-24,3,15.82,5.273333333333333,6.27,1
32.0,74.375,2024-06-26,4,33.15,8.2875,30.3,1
32.0,74.375,2024-07-07,1,0.51,0.51,0.51,1
32.0,74.375,2024-07-22,1,4.15,4.15,4.15,1
32.0,74.375,2024-08-06,1,4.33,4.33,4.33,1
32.0,74.375,2024-08-07,3,3.1100000000000003,1.0366666666666668,1.48,1
32.0,74.375,2024-08-19,1,1.99,1.99,1.99,1
32.0,74.375,2024-08-20,1,3.68,3.68,3.68,1
32.0,74.375,2024-08-21,1,0.88,0.88,0.88,1
32.0,74.375,2024-08-23,1,3.88,3.88,3.88,1
32.0,74.375,2024-08-24,2,4.77,2.385,2.53,1
32.0,74.375,2024-08-31,1,2.07,2.07,2.07,1
32.0,74.375,2024-09-03,1,0.81,0.81,0.81,1
32.0,74.375,2024-09-04,3,5.99,1.9966666666666668,2.09,1
32.0,74.375,2024-09-07,1,2.2,2.2,2.2,1
32.0,74.375,2024-09-08,2,2.29,1.145,1.22,1
32.0,74.375,2024-09-09,2,2.41,1.205,1.66,1
32.0,74.375,2024-09-10,5,15.84,3.168,4.16,1
32.0,74.375,2024-09-11,1,0.7,0.7,0.7,1
32.0,74.375,2024-09-14,1,3.92,3.92,3.92,1
32.0,74.375,2024-09-15,7,19.17,2.738571428571429,5.07,1
32.0,74.375,2024-09-16,1,1.53,1.53,1.53,1
32.0,74.375,2024-09-17,3,13.08,4.36,5.87,1
32.0,74.375,2024-09-19,5,15.08,3.016,6.2,1
32.0,74.375,2024-09-20,2,7.08,3.54,4.58,1
32.0,74.375,2024-09-21,1,3.47,3.47,3.47,1
32.0,74.375,2024-09-22,1,3.53,3.53,3.53,1
32.0,74.375,2024-09-23,5,27.66,5.532,9.18,1
32.0,74.375,2024-09-24,9,74.75999999999999,8.306666666666665,20.16,1
32.0,74.375,2024-09-25,12,56.59,4.715833333333333,8.88,1
32.0,74.375,2024-09-28,1,1.44,1.44,1.44,1
32.0,74.375,2024-09-29,1,1.3,1.3,1.3,1
32.0,74.375,2024-09-30,4,4.65,1.1625,1.5,1
32.0,74.375,2024-10-01,12,35.45,2.954166666666667,4.63,1
32.0,74.375,2024-10-02,10,54.48,5.4479999999999995,10.87,1
32.0,74.375,2024-10-03,3,15.87,5.29,7.89,1
32.0,74.375,2024-10-04,5,25.74,5.148,12.04,1
32.0,74.375,2024-10-05,13,49.76,3.8276923076923075,6.2,1
32.0,74.375,2024-10-06,3,2.54,0.8466666666666667,1.18,1
32.0,74.375,2024-10-07,1,3.94,3.94,3.94,1
32.0,74.375,2024-10-08,3,5.42,1.8066666666666666,3.25,1
32.0,74.375,2024-10-09,13,27.64,2.126153846153846,4.56,1
32.0,74.375,2024-10-10,10,41.13,4.113,7.12,1
32.0,74.375,2024-10-11,20,111.37,5.5685,26.33,1
32.0,74.375,2024-10-12,26,74.69,2.8726923076923074,7.97,1
32.0,74.375,2024-10-13,26,137.09,5.272692307692308,10.01,1
32.0,74.375,2024-10-14,13,40.87,3.1438461538461535,5.64,1
32.0,74.375,2024-10-15,17,46.18,2.716470588235294,6.3,1
32.0,74.375,2024-10-16,28,121.7,4.3464285714285715,22.56,1
32.0,74.375,2024-10-17,68,244.08,3.5894117647058827,10.47,1
32.0,74.375,2024-10-18,24,99.46,4.144166666666666,13.88,1
32.0,74.375,2024-10-19,4,11.99,2.9975,4.83,1
32.0,74.375,2024-10-20,12,45.48,3.7899999999999996,5.75,1
32.0,74.375,2024-10-21,21,76.56,3.645714285714286,7.58,1
32.0,74.375,2024-10-22,28,102.62,3.665,9.36,1
32.0,74.375,2024-10-23,46,174.64,3.7965217391304344,7.83,1
32.0,74.375,2024-10-24,18,70.99,3.9438888888888886,8.52,1
32.0,74.375,2024-10-25,21,90.53999999999999,4.311428571428571,8.98,1
32.0,74.375,2024-10-26,18,96.32000000000001,5.351111111111112,11.68,1
32.0,74.375,2024-10-27,43,151.74,3.528837209302326,10.05,1
32.0,74.375,2024-10-28,22,110.79,5.035909090909091,19.63,1
32.0,74.375,2024-10-29,21,78.63,3.744285714285714,13.19,1
32.0,74.375,2024-10-30,31,170.12,5.4877419354838715,27.63,1
32.0,74.375,2024-10-31,31,183.07999999999998,5.905806451612903,18.67,1
32.0,74.375,2024-11-01,57,284.39,4.989298245614035,13.52,1
32.0,74.375,2024-11-02,65,266.2,4.095384615384615,14.77,1
32.0,74.375,2024-11-06,4,2.81,0.7025,0.87,1
32.0,74.375,2024-11-07,27,106.42,3.9414814814814814,7.98,1
32.0,74.375,2024-11-08,32,113.57,3.5490625,7.22,1
32.0,74.375,2024-11-09,9,39.67,4.407777777777778,9.5,1
32.0,74.375,2024-11-10,2,4.73,2.365,3.74,1
32.0,74.375,2024-11-11,1,1.04,1.04,1.04,1
32.0,74.375,2024-11-12,37,133.46,3.6070270270270273,11.52,1
32.0,74.375,2024-11-13,16,46.87,2.929375,8.17,1
32.0,74.375,2024-11-16,3,4.39,1.4633333333333332,2.13,1
32.0,74.375,2024-11-17,55,206.51,3.7547272727272727,8.63,1
32.0,74.375,2024-11-18,28,82.77,2.9560714285714282,5.99,1
32.0,74.375,2024-11-19,14,55.52,3.9657142857142857,7.76,1
32.0,74.375,2024-11-20,8,18.75,2.34375,3.93,1
32.0,74.375,2024-11-21,2,4.73,2.365,3.94,1
32.0,74.375,2024-11-22,7,11.540000000000001,1.6485714285714288,3.93,1
32.0,74.375,2024-11-23,9,18.45,2.05,10.33,1
32.0,74.375,2024-11-24,4,3.21,0.8025,0.86,1
32.0,74.375,2024-11-25,3,6.51,2.17,4.25,1
32.0,74.375,2024-11-26,3,2.5700000000000003,0.8566666666666668,1.16,1
32.0,74.375,2024-11-27,1,0.43,0.43,0.43,1
32.0,74.375,2024-11-28,1,0.79,0.79,0.79,1
32.0,74.375,2024-11-29,5,8.01,1.6019999999999999,3.31,1
32.0,74.375,2024-11-30,5,5.45,1.09,3.04,1
32.0,74.375,2024-12-02,1,1.0,1.0,1.0,1
32.0,74.375,2024-12-03,8,8.52,1.065,3.78,1
32.0,74.375,2024-12-04,4,3.3600000000000003,0.8400000000000001,1.07,1
32.0,74.375,2024-12-05,2,2.4,1.2,1.42,1
32.0,74.375,2024-12-06,3,2.75,0.9166666666666666,1.09,1
32.0,74.375,2024-12-07,4,3.3899999999999997,0.8474999999999999,1.39,1
32.0,74.375,2024-12-08,5,3.56,0.712,1.29,1
32.0,74.375,2024-12-09,4,9.16,2.29,7.15,1
32.0,74.375,2024-12-10,2,2.96,1.48,1.49,1
32.0,74.375,2024-12-12,2,1.7,0.85,1.19,1
32.0,74.375,2024-12-14,4,7.22,1.805,3.28,1
32.0,74.375,2024-12-15,1,1.58,1.58,1.58,1
32.0,74.375,2024-12-16,3,2.51,0.8366666666666666,1.63,1
32.0,74.375,2024-12-17,1,1.32,1.32,1.32,1
32.0,74.375,2024-12-18,6,7.53,1.2550000000000001,1.77,1
32.0,74.375,2024-12-20,4,2.84,0.71,0.94,1
32.0,74.375,2024-12-23,7,5.6,0.7999999999999999,1.02,1
32.0,74.375,2024-12-24,4,9.24,2.31,6.84,1
32.0,74.375,2024-12-25,2,0.96,0.48,0.64,1
32.0,74.375,2024-12-26,3,2.42,0.8066666666666666,1.11,1
32.0,74.375,2024-12-29,1,0.42,0.42,0.42,1
32.0,74.375,2025-01-04,3,2.37,0.79,1.27,1
32.0,74.375,2025-01-08,1,0.8,0.8,0.8,1
32.0,74.375,2025-01-12,3,3.3600000000000003,1.12,1.23,1
32.0,74.375,2025-01-14,5,2.98,0.596,0.81,1
32.0,74.375,2025-01-15,2,1.4,0.7,0.91,1
32.0,74.375,2025-01-17,1,4.47,4.47,4.47,1
32.0,74.375,2025-01-19,1,1.09,1.09,1.09,1
32.0,74.375,2025-01-21,3,2.19,0.73,1.11,1
32.0,74.375,2025-01-22,1,6.17,6.17,6.17,1
32.0,74.375,2025-01-23,1,1.07,1.07,1.07,1
32.0,74.375,2025-01-24,1,0.68,0.68,0.68,1
32.0,74.375,2025-01-25,6,16.13,2.688333333333333,4.64,1
32.0,74.375,2025-01-26,3,3.0500000000000003,1.0166666666666668,1.29,1
32.0,74.375,2025-01-27,1,1.11,1.11,1.11,1
32.0,74.375,2025-01-29,2,3.04,1.52,1.94,1
32.0,74.375,2025-01-30,1,1.12,1.12,1.12,1
32.0,74.375,2025-01-31,3,1.51,0.5033333333333333,0.96,1
32.0,74.375,2025-02-02,4,7.55,1.8875,5.55,1
