grid_lat,grid_lon,date,temperature,humidity,wind_speed,rainfall
30.5,74.375,2023-01-22,12.56,50.24,1.33,0.0
30.5,75.0,2023-01-22,12.52,53.92,1.28,0.0
30.5,75.625,2023-01-22,12.35,58.53,1.38,0.0
30.5,76.25,2023-01-22,13.19,57.26,1.3,0.0
30.5,76.875,2023-01-22,13.58,55.75,1.16,0.0
31.0,73.125,2023-01-22,11.65,52.76,1.25,0.0
31.0,73.75,2023-01-22,12.0,51.03,1.4,0.0
31.0,74.375,2023-01-22,12.2,52.08,1.44,0.0
31.0,75.0,2023-01-22,12.11,56.76,1.44,0.0
31.0,75.625,2023-01-22,12.19,60.21,1.44,0.0
31.0,76.25,2023-01-22,13.38,56.14,1.29,0.0
31.0,76.875,2023-01-22,10.9,57.73,1.42,0.0
31.5,73.125,2023-01-22,11.22,56.16,1.31,0.0
31.5,73.75,2023-01-22,11.41,56.26,1.45,0.0
31.5,74.375,2023-01-22,11.7,57.0,1.49,0.0
31.5,75.0,2023-01-22,11.86,60.04,1.55,0.0
31.5,75.625,2023-01-22,12.31,60.87,1.47,0.0
31.5,76.25,2023-01-22,12.79,57.21,1.28,0.0
31.5,76.875,2023-01-22,8.41,58.7,1.43,0.0
32.0,73.125,2023-01-22,10.99,57.81,1.47,0.0
32.0,73.75,2023-01-22,11.02,62.01,1.47,0.0
32.0,74.375,2023-01-22,11.37,62.81,1.5,0.01
32.0,75.0,2023-01-22,11.97,62.75,1.57,0.02
32.0,75.625,2023-01-22,12.48,60.87,1.4,0.01
32.0,76.25,2023-01-22,8.99,62.57,1.03,0.0
32.0,76.875,2023-01-22,0.45,67.67,1.28,0.0
32.5,73.125,2023-01-22,10.1,61.86,1.64,0.0
32.5,73.75,2023-01-22,10.74,66.37,1.49,0.0
32.5,74.375,2023-01-22,11.63,64.59,1.37,0.05
32.5,75.0,2023-01-22,11.3,64.65,1.32,0.14
32.5,75.625,2023-01-22,8.49,67.71,1.08,0.11
32.5,76.25,2023-01-22,-0.48,77.84,1.32,0.03
32.5,76.875,2023-01-22,-13.46,92.97,1.78,0.0
33.0,73.125,2023-01-22,7.98,73.14,1.53,0.04
33.0,73.75,2023-01-22,10.78,66.1,1.18,0.09
33.0,74.375,2023-01-22,9.38,68.52,1.11,0.32
33.0,75.0,2023-01-22,5.98,76.6,1.09,0.61
33.0,75.625,2023-01-22,1.18,83.05,1.25,0.43
33.0,76.25,2023-01-22,-9.1,92.47,1.68,0.13
33.0,76.875,2023-01-22,-19.72,96.39,2.44,0.03
29.0,73.125,2023-01-23,14.36,39.57,3.24,0.0
29.0,73.75,2023-01-23,14.43,41.23,3.07,0.0
29.0,74.375,2023-01-23,14.61,42.15,2.77,0.0
29.0,75.0,2023-01-23,14.72,44.08,2.24,0.0
29.0,75.625,2023-01-23,14.93,46.72,1.81,0.0
29.0,76.25,2023-01-23,15.13,52.02,1.37,0.0
29.0,76.875,2023-01-23,15.58,52.33,1.31,0.03
29.5,73.125,2023-01-23,13.88,40.1,2.81,0.0
29.5,73.75,2023-01-23,14.35,39.79,2.74,0.0
29.5,74.375,2023-01-23,14.53,39.63,2.57,0.0
29.5,75.0,2023-01-23,14.56,41.74,2.24,0.0
29.5,75.625,2023-01-23,14.58,45.8,1.91,0.0
29.5,76.25,2023-01-23,14.8,51.24,1.49,0.0
29.5,76.875,2023-01-23,15.57,51.45,1.37,0.0
30.0,73.125,2023-01-23,12.78,41.97,2.36,0.0
30.0,73.75,2023-01-23,13.84,40.29,2.47,0.0
30.0,74.375,2023-01-23,14.13,39.3,2.32,0.0
30.0,75.0,2023-01-23,14.01,42.3,2.11,0.0
30.0,75.625,2023-01-23,13.85,48.7,1.87,0.0
30.0,76.25,2023-01-23,14.35,52.54,1.44,0.0
30.0,76.875,2023-01-23,15.32,51.52,1.32,0.0
30.5,73.125,2023-01-23,11.35,45.49,1.91,0.0
30.5,73.75,2023-01-23,12.88,42.87,2.12,0.0
30.5,74.375,2023-01-23,13.57,41.75,2.08,0.0
30.5,75.0,2023-01-23,13.38,45.22,1.96,0.0
30.5,75.625,2023-01-23,13.2,52.09,1.76,0.0
30.5,76.25,2023-01-23,14.18,53.62,1.3,0.0
30.5,76.875,2023-01-23,14.78,50.54,1.54,0.0
31.0,73.125,2023-01-23,10.6,49.25,1.68,0.0
31.0,73.75,2023-01-23,11.75,47.0,1.87,0.0
31.0,74.375,2023-01-23,12.78,46.25,2.01,0.0
31.0,75.0,2023-01-23,12.87,49.67,2.03,0.0
31.0,75.625,2023-01-23,12.98,54.95,1.87,0.0
31.0,76.25,2023-01-23,14.04,54.23,1.41,0.0
31.0,76.875,2023-01-23,11.62,55.68,1.74,0.0
31.5,73.125,2023-01-23,10.43,52.73,1.66,0.0
31.5,73.75,2023-01-23,10.65,54.0,1.72,0.0
31.5,74.375,2023-01-23,11.63,54.23,1.88,0.0
31.5,75.0,2023-01-23,12.29,55.66,2.06,0.0
31.5,75.625,2023-01-23,12.85,58.12,1.85,0.0
31.5,76.25,2023-01-23,13.47,55.26,1.52,0.0
31.5,76.875,2023-01-23,9.27,57.41,1.61,0.0
32.0,73.125,2023-01-23,10.55,56.07,1.96,0.0
32.0,73.75,2023-01-23,9.92,64.0,1.58,0.01
32.0,74.375,2023-01-23,10.64,65.31,1.84,0.0
32.0,75.0,2023-01-23,11.88,62.4,1.98,0.0
32.0,75.625,2023-01-23,12.71,60.75,1.52,0.0
32.0,76.25,2023-01-23,9.9,59.27,1.29,0.0
32.0,76.875,2023-01-23,1.44,65.66,1.42,0.0
32.5,73.125,2023-01-23,9.8,62.56,2.32,0.03
32.5,73.75,2023-01-23,9.72,70.71,1.66,0.05
32.5,74.375,2023-01-23,10.29,72.08,1.71,0.03
32.5,75.0,2023-01-23,10.88,67.23,1.48,0.0
32.5,75.625,2023-01-23,9.01,66.21,1.33,0.0
32.5,76.25,2023-01-23,0.36,73.76,1.44,0.0
32.5,76.875,2023-01-23,-12.82,92.43,1.73,0.0
33.0,73.125,2023-01-23,8.01,74.61,1.84,0.2
33.0,73.75,2023-01-23,9.54,72.28,1.47,0.27
33.0,74.375,2023-01-23,8.27,74.87,1.06,0.16
33.0,75.0,2023-01-23,6.62,73.51,1.2,0.03
33.0,75.625,2023-01-23,2.35,77.01,1.34,0.0
33.0,76.25,2023-01-23,-8.32,89.82,1.58,0.0
33.0,76.875,2023-01-23,-19.11,95.16,2.35,0.0
29.0,73.125,2023-01-24,13.23,38.68,2.05,0.0
29.0,73.75,2023-01-24,13.22,44.14,1.97,0.03
29.0,74.375,2023-01-24,13.12,50.92,1.76,0.72
29.0,75.0,2023-01-24,13.44,61.41,1.64,2.96
29.0,75.625,2023-01-24,14.59,68.14,1.5,3.82
29.0,76.25,2023-01-24,14.79,75.62,1.88,1.89
29.0,76.875,2023-01-24,15.15,77.5,2.4,1.37
29.5,73.125,2023-01-24,13.1,38.6,1.71,0.0
29.5,73.75,2023-01-24,13.4,43.37,1.62,0.19
29.5,74.375,2023-01-24,13.52,50.7,1.49,1.6
29.5,75.0,2023-01-24,13.43,65.56,1.44,4.32
29.5,75.625,2023-01-24,13.43,77.44,1.51,5.12
29.5,76.25,2023-01-24,13.73,79.69,2.07,2.97
29.5,76.875,2023-01-24,14.49,78.38,2.58,2.1
30.0,73.125,2023-01-24,12.82,39.94,1.58,0.01
30.0,73.75,2023-01-24,13.41,44.2,1.39,0.49
30.0,74.375,2023-01-24,13.78,51.62,1.22,2.36
30.0,75.0,2023-01-24,13.24,66.8,1.42,4.93
30.0,75.625,2023-01-24,12.72,79.38,1.4,5.86
30.0,76.25,2023-01-24,13.38,79.75,1.96,4.32
30.0,76.875,2023-01-24,14.0,78.4,2.64,3.4
30.5,73.125,2023-01-24,12.37,41.97,1.52,0.03
30.5,73.75,2023-01-24,13.13,46.7,1.22,0.76
30.5,74.375,2023-01-24,13.58,54.22,1.09,2.6
30.5,75.0,2023-01-24,12.65,68.97,1.28,5.6
30.5,75.625,2023-01-24,12.44,78.99,1.15,8.02
30.5,76.25,2023-01-24,13.58,78.0,1.73,7.4
30.5,76.875,2023-01-24,13.85,75.82,2.81,5.12
31.0,73.125,2023-01-24,12.06,43.98,1.49,0.05
31.0,73.75,2023-01-24,12.63,50.63,1.17,0.88
31.0,74.375,2023-01-24,13.15,57.98,1.07,2.44
31.0,75.0,2023-01-24,12.3,71.84,1.13,6.79
31.0,75.625,2023-01-24,12.45,78.86,1.0,12.34
31.0,76.25,2023-01-24,13.65,76.5,1.56,12.16
31.0,76.875,2023-01-24,11.86,76.71,2.62,6.9
31.5,73.125,2023-01-24,11.65,47.63,1.4,0.05
31.5,73.75,2023-01-24,12.04,56.7,1.13,0.94
31.5,74.375,2023-01-24,12.71,63.51,0.99,2.61
31.5,75.0,2023-01-24,12.2,75.12,1.0,8.85
31.5,75.625,2023-01-24,12.56,78.18,0.92,17.43
31.5,76.25,2023-01-24,13.05,75.63,1.24,17.4
31.5,76.875,2023-01-24,9.82,77.24,1.81,8.79
32.0,73.125,2023-01-24,11.43,52.22,1.48,0.08
32.0,73.75,2023-01-24,11.71,62.97,1.06,1.08
32.0,74.375,2023-01-24,12.24,69.55,0.93,3.67
32.0,75.0,2023-01-24,12.52,75.51,0.89,11.4
32.0,75.625,2023-01-24,12.92,74.42,1.0,21.32
32.0,76.25,2023-01-24,9.38,78.74,1.29,22.01
32.0,76.875,2023-01-24,2.91,83.42,1.85,11.71
32.5,73.125,2023-01-24,10.43,59.25,1.68,0.21
32.5,73.75,2023-01-24,11.39,67.57,1.07,2.01
32.5,74.375,2023-01-24,12.55,69.22,0.89,5.93
32.5,75.0,2023-01-24,12.17,72.63,1.06,13.85
32.5,75.625,2023-01-24,9.03,78.11,1.22,22.33
32.5,76.25,2023-01-24,0.97,90.32,1.83,23.45
32.5,76.875,2023-01-24,-9.36,99.18,3.89,14.62
33.0,73.125,2023-01-24,8.61,71.72,1.4,1.87
33.0,73.75,2023-01-24,11.44,67.78,1.08,5.61
33.0,74.375,2023-01-24,9.75,75.88,1.34,10.71
33.0,75.0,2023-01-24,6.94,81.99,1.23,16.14
33.0,75.625,2023-01-24,2.04,89.77,1.44,20.15
33.0,76.25,2023-01-24,-6.37,97.78,2.35,20.05
33.0,76.875,2023-01-24,-14.87,98.76,4.47,14.22
29.0,73.125,2023-01-25,12.71,21.98,1.45,0.0
29.0,73.75,2023-01-25,12.17,26.32,1.64,0.14
29.0,74.375,2023-01-25,11.98,31.63,1.69,0.5
29.0,75.0,2023-01-25,11.99,43.08,1.61,0.27
29.0,75.625,2023-01-25,12.82,60.84,1.54,0.02
29.0,76.25,2023-01-25,13.62,69.13,1.25,0.04
29.0,76.875,2023-01-25,14.81,75.98,1.28,0.07
29.5,73.125,2023-01-25,12.08,23.74,1.51,0.01
29.5,73.75,2023-01-25,11.82,28.1,1.57,0.17
29.5,74.375,2023-01-25,11.85,34.33,1.59,0.29
29.5,75.0,2023-01-25,12.07,51.7,1.46,0.12
29.5,75.625,2023-01-25,13.12,66.04,1.28,0.17
29.5,76.25,2023-01-25,13.84,72.69,1.07,0.2
29.5,76.875,2023-01-25,14.95,79.87,1.71,0.24
30.0,73.125,2023-01-25,11.38,27.63,1.53,0.04
30.0,73.75,2023-01-25,11.49,30.58,1.54,0.12
30.0,74.375,2023-01-25,11.83,38.67,1.49,0.03
30.0,75.0,2023-01-25,12.28,56.88,1.33,0.24
30.0,75.625,2023-01-25,13.39,68.02,1.02,0.78
30.0,76.25,2023-01-25,14.18,75.96,1.4,0.94
30.0,76.875,2023-01-25,15.14,83.2,2.1,0.98
30.5,73.125,2023-01-25,10.83,33.32,1.55,0.16
30.5,73.75,2023-01-25,11.29,36.34,1.55,0.16
30.5,74.375,2023-01-25,11.82,45.76,1.35,0.24
30.5,75.0,2023-01-25,12.29,61.67,1.15,0.91
30.5,75.625,2023-01-25,13.21,71.46,0.97,2.42
30.5,76.25,2023-01-25,14.39,80.39,1.77,2.99
30.5,76.875,2023-01-25,14.6,86.37,2.36,2.81
31.0,73.125,2023-01-25,10.46,41.91,1.57,0.37
31.0,73.75,2023-01-25,11.24,44.33,1.52,0.33
31.0,74.375,2023-01-25,11.87,52.38,1.19,0.78
31.0,75.0,2023-01-25,12.25,67.38,1.11,2.14
31.0,75.625,2023-01-25,13.04,76.78,1.18,5.67
31.0,76.25,2023-01-25,14.17,84.41,1.95,6.92
31.0,76.875,2023-01-25,12.13,89.87,2.44,5.33
31.5,73.125,2023-01-25,10.25,53.09,1.57,0.54
31.5,73.75,2023-01-25,11.11,55.4,1.37,0.38
31.5,74.375,2023-01-25,11.82,61.33,1.12,0.92
31.5,75.0,2023-01-25,12.06,74.8,1.14,3.43
31.5,75.625,2023-01-25,12.49,83.47,1.28,10.67
31.5,76.25,2023-01-25,12.83,88.77,1.54,13.24
31.5,76.875,2023-01-25,9.92,90.27,1.99,8.62
32.0,73.125,2023-01-25,10.42,61.56,1.57,0.69
32.0,73.75,2023-01-25,10.93,68.45,1.16,0.34
32.0,74.375,2023-01-25,11.39,73.77,1.18,0.89
32.0,75.0,2023-01-25,11.72,80.71,1.17,5.17
32.0,75.625,2023-01-25,11.36,87.03,1.28,16.23
32.0,76.25,2023-01-25,7.95,95.43,0.9,21.07
32.0,76.875,2023-01-25,2.91,95.9,2.22,12.86
32.5,73.125,2023-01-25,9.57,69.0,1.51,1.03
32.5,73.75,2023-01-25,10.55,75.38,1.17,0.74
32.5,74.375,2023-01-25,11.25,78.22,1.2,2.85
32.5,75.0,2023-01-25,10.43,81.94,1.13,8.79
32.5,75.625,2023-01-25,6.54,91.11,0.86,20.38
32.5,76.25,2023-01-25,-0.13,97.97,1.29,27.03
32.5,76.875,2023-01-25,-7.66,100.0,5.32,17.42
33.0,73.125,2023-01-25,8.03,77.9,1.38,1.11
33.0,73.75,2023-01-25,10.44,75.54,1.33,3.28
33.0,74.375,2023-01-25,8.76,80.56,1.34,8.15
33.0,75.0,2023-01-25,4.92,89.45,0.88,14.39
33.0,75.625,2023-01-25,0.44,95.58,0.78,21.72
33.0,76.25,2023-01-25,-7.0,99.31,2.35,26.62
33.0,76.875,2023-01-25,-12.94,98.47,6.29,20.45
29.0,73.125,2023-01-26,11.12,27.85,1.81,0.0
29.0,73.75,2023-01-26,10.93,30.01,1.87,0.0
29.0,74.375,2023-01-26,10.67,32.2,1.88,0.0
29.0,75.0,2023-01-26,10.5,37.57,1.78,0.0
29.0,75.625,2023-01-26,10.89,41.35,1.67,0.0
29.0,76.25,2023-01-26,11.52,48.58,1.77,0.0
29.0,76.875,2023-01-26,12.89,58.07,2.03,0.0
29.5,73.125,2023-01-26,10.91,30.9,1.67,0.0
29.5,73.75,2023-01-26,10.97,31.28,1.7,0.0
29.5,74.375,2023-01-26,10.85,33.32,1.75,0.0
29.5,75.0,2023-01-26,10.62,41.34,1.72,0.0
29.5,75.625,2023-01-26,10.86,47.88,1.64,0.0
29.5,76.25,2023-01-26,11.75,54.58,1.77,0.01
29.5,76.875,2023-01-26,13.16,64.02,2.01,0.01
30.0,73.125,2023-01-26,10.74,36.13,1.64,0.0
30.0,73.75,2023-01-26,10.95,34.49,1.65,0.0
30.0,74.375,2023-01-26,10.93,36.52,1.66,0.0
30.0,75.0,2023-01-26,10.71,46.57,1.64,0.0
30.0,75.625,2023-01-26,10.97,53.38,1.59,0.01
30.0,76.25,2023-01-26,12.08,60.81,1.8,0.06
30.0,76.875,2023-01-26,13.85,69.45,1.91,0.06
30.5,73.125,2023-01-26,10.4,42.85,1.6,0.0
30.5,73.75,2023-01-26,10.78,41.01,1.59,0.0
30.5,74.375,2023-01-26,10.94,43.73,1.51,0.01
30.5,75.0,2023-01-26,10.83,53.41,1.47,0.01
30.5,75.625,2023-01-26,11.11,60.02,1.51,0.03
30.5,76.25,2023-01-26,12.63,66.9,1.67,0.19
30.5,76.875,2023-01-26,14.03,73.78,1.46,0.19
31.0,73.125,2023-01-26,10.07,49.47,1.56,0.0
31.0,73.75,2023-01-26,10.62,49.34,1.51,0.0
31.0,74.375,2023-01-26,11.04,52.62,1.38,0.02
31.0,75.0,2023-01-26,11.16,60.38,1.35,0.04
31.0,75.625,2023-01-26,11.62,65.94,1.42,0.09
31.0,76.25,2023-01-26,13.1,71.59,1.39,0.38
31.0,76.875,2023-01-26,11.68,79.21,1.39,0.39
31.5,73.125,2023-01-26,9.94,53.95,1.5,0.0
31.5,73.75,2023-01-26,10.48,57.4,1.41,0.0
31.5,74.375,2023-01-26,11.28,60.28,1.27,0.03
31.5,75.0,2023-01-26,11.51,65.91,1.27,0.05
31.5,75.625,2023-01-26,12.05,71.49,1.25,0.24
31.5,76.25,2023-01-26,12.64,75.4,1.2,0.75
31.5,76.875,2023-01-26,9.46,78.17,1.33,0.66
32.0,73.125,2023-01-26,10.3,57.36,1.48,0.01
32.0,73.75,2023-01-26,10.55,64.76,1.22,0.01
32.0,74.375,2023-01-26,11.35,66.42,1.22,0.03
32.0,75.0,2023-01-26,11.72,69.57,1.24,0.16
32.0,75.625,2023-01-26,12.19,72.69,1.12,0.58
32.0,76.25,2023-01-26,8.45,78.47,0.91,1.31
32.0,76.875,2023-01-26,1.31,81.31,1.22,1.12
32.5,73.125,2023-01-26,9.55,65.18,1.46,0.09
32.5,73.75,2023-01-26,10.44,70.12,1.23,0.1
32.5,74.375,2023-01-26,11.22,69.53,1.23,0.16
32.5,75.0,2023-01-26,10.96,70.01,1.11,0.8
32.5,75.625,2023-01-26,7.61,76.61,0.97,1.46
32.5,76.25,2023-01-26,-0.88,81.72,1.38,2.01
32.5,76.875,2023-01-26,-12.42,90.95,2.22,1.75
33.0,73.125,2023-01-26,8.34,74.52,1.28,0.55
33.0,73.75,2023-01-26,10.41,69.94,1.25,0.12
33.0,74.375,2023-01-26,8.97,70.19,1.2,0.64
33.0,75.0,2023-01-26,5.74,76.66,1.08,2.24
33.0,75.625,2023-01-26,1.73,86.26,1.01,2.85
33.0,76.25,2023-01-26,-8.52,90.6,1.68,2.63
33.0,76.875,2023-01-26,-18.88,92.66,3.13,2.2
29.0,73.125,2023-01-27,12.51,27.76,1.55,0.0
29.0,73.75,2023-01-27,12.2,29.57,1.61,0.0
29.0,74.375,2023-01-27,11.75,30.21,1.71,0.0
29.0,75.0,2023-01-27,11.23,32.81,1.81,0.0
29.0,75.625,2023-01-27,10.86,37.56,1.93,0.0
29.0,76.25,2023-01-27,10.59,44.02,2.12,0.0
29.0,76.875,2023-01-27,11.22,48.32,2.45,0.0
29.5,73.125,2023-01-27,12.09,29.48,1.54,0.0
29.5,73.75,2023-01-27,11.9,31.1,1.61,0.0
29.5,74.375,2023-01-27,11.58,31.88,1.71,0.0
29.5,75.0,2023-01-27,11.12,36.14,1.81,0.0
29.5,75.625,2023-01-27,10.74,41.68,1.97,0.0
29.5,76.25,2023-01-27,10.85,45.79,2.27,0.0
29.5,76.875,2023-01-27,11.73,52.82,2.65,0.0
30.0,73.125,2023-01-27,11.66,31.94,1.57,0.0
30.0,73.75,2023-01-27,11.59,33.97,1.66,0.0
30.0,74.375,2023-01-27,11.43,34.53,1.72,0.0
30.0,75.0,2023-01-27,11.03,39.41,1.81,0.0
30.0,75.625,2023-01-27,10.73,43.8,1.97,0.0
30.0,76.25,2023-01-27,11.32,49.34,2.49,0.0
30.0,76.875,2023-01-27,12.9,57.46,2.69,0.0
30.5,73.125,2023-01-27,11.39,34.96,1.62,0.0
30.5,73.75,2023-01-27,11.41,39.15,1.7,0.0
30.5,74.375,2023-01-27,11.34,39.83,1.69,0.0
30.5,75.0,2023-01-27,10.96,42.9,1.74,0.0
30.5,75.625,2023-01-27,10.73,47.56,1.88,0.0
30.5,76.25,2023-01-27,11.8,56.65,2.34,0.0
30.5,76.875,2023-01-27,13.74,55.51,2.11,0.0
31.0,73.125,2023-01-27,11.34,39.55,1.64,0.0
31.0,73.75,2023-01-27,11.37,45.65,1.71,0.0
31.0,74.375,2023-01-27,11.34,46.22,1.66,0.0
31.0,75.0,2023-01-27,11.06,47.37,1.7,0.0
31.0,75.625,2023-01-27,11.02,52.55,1.78,0.0
31.0,76.25,2023-01-27,12.37,58.49,1.93,0.0
31.0,76.875,2023-01-27,12.01,51.68,1.54,0.0
31.5,73.125,2023-01-27,11.31,44.8,1.61,0.0
31.5,73.75,2023-01-27,11.2,52.76,1.67,0.0
31.5,74.375,2023-01-27,11.28,52.61,1.62,0.0
31.5,75.0,2023-01-27,11.1,53.53,1.64,0.0
31.5,75.625,2023-01-27,11.21,59.43,1.69,0.0
31.5,76.25,2023-01-27,12.55,56.6,1.58,0.0
31.5,76.875,2023-01-27,10.35,47.87,1.41,0.0
32.0,73.125,2023-01-27,11.39,48.88,1.66,0.0
32.0,73.75,2023-01-27,11.1,58.29,1.54,0.01
32.0,74.375,2023-01-27,11.13,58.57,1.51,0.04
32.0,75.0,2023-01-27,11.4,59.54,1.56,0.02
32.0,75.625,2023-01-27,12.41,57.9,1.44,0.0
32.0,76.25,2023-01-27,10.02,50.61,0.97,0.0
32.0,76.875,2023-01-27,1.95,50.41,1.4,0.0
32.5,73.125,2023-01-27,10.5,55.86,1.94,0.0
32.5,73.75,2023-01-27,11.11,60.35,1.53,0.07
32.5,74.375,2023-01-27,11.9,58.04,1.28,0.26
32.5,75.0,2023-01-27,12.13,56.57,1.17,0.15
32.5,75.625,2023-01-27,9.62,53.67,1.02,0.0
32.5,76.25,2023-01-27,0.61,48.77,1.42,0.0
32.5,76.875,2023-01-27,-13.58,62.33,1.79,0.0
33.0,73.125,2023-01-27,9.15,64.88,1.7,0.01
33.0,73.75,2023-01-27,11.82,54.92,1.12,0.25
33.0,74.375,2023-01-27,11.11,53.36,1.01,0.68
33.0,75.0,2023-01-27,8.1,56.22,1.05,0.32
33.0,75.625,2023-01-27,2.53,57.09,1.13,0.04
33.0,76.25,2023-01-27,-8.76,57.66,1.66,0.02
33.0,76.875,2023-01-27,-20.48,73.07,2.42,0.02
29.0,73.125,2023-01-28,14.38,22.62,1.04,0.0
29.0,73.75,2023-01-28,14.52,22.87,0.98,0.0
29.0,74.375,2023-01-28,14.28,23.68,1.14,0.0
29.0,75.0,2023-01-28,13.79,26.15,1.34,0.0
29.0,75.625,2023-01-28,13.34,30.38,1.54,0.0
29.0,76.25,2023-01-28,12.66,38.22,1.73,0.0
29.0,76.875,2023-01-28,12.46,42.42,1.95,0.0
29.5,73.125,2023-01-28,13.7,26.33,1.21,0.0
29.5,73.75,2023-01-28,13.97,26.14,1.18,0.0
29.5,74.375,2023-01-28,14.02,25.89,1.23,0.0
29.5,75.0,2023-01-28,13.69,29.27,1.32,0.0
29.5,75.625,2023-01-28,13.13,34.57,1.5,0.0
29.5,76.25,2023-01-28,12.45,40.55,1.8,0.0
29.5,76.875,2023-01-28,12.33,46.77,2.11,0.0
30.0,73.125,2023-01-28,13.39,29.58,1.37,0.0
30.0,73.75,2023-01-28,13.44,30.03,1.35,0.0
30.0,74.375,2023-01-28,13.79,29.08,1.33,0.0
30.0,75.0,2023-01-28,13.63,32.64,1.33,0.0
30.0,75.625,2023-01-28,12.96,37.03,1.5,0.0
30.0,76.25,2023-01-28,12.39,43.88,1.97,0.0
30.0,76.875,2023-01-28,12.96,48.99,1.98,0.0
30.5,73.125,2023-01-28,13.27,31.86,1.51,0.0
30.5,73.75,2023-01-28,13.25,33.98,1.47,0.0
30.5,74.375,2023-01-28,13.52,34.07,1.37,0.0
30.5,75.0,2023-01-28,13.38,36.02,1.31,0.0
30.5,75.625,2023-01-28,12.7,40.48,1.48,0.0
30.5,76.25,2023-01-28,12.76,46.34,1.92,0.0
30.5,76.875,2023-01-28,14.51,41.05,1.55,0.0
31.0,73.125,2023-01-28,12.88,34.63,1.62,0.0
31.0,73.75,2023-01-28,13.01,37.66,1.57,0.0
31.0,74.375,2023-01-28,13.15,39.24,1.38,0.0
31.0,75.0,2023-01-28,13.08,39.69,1.28,0.0
31.0,75.625,2023-01-28,12.72,44.0,1.37,0.0
31.0,76.25,2023-01-28,13.69,43.12,1.56,0.0
31.0,76.875,2023-01-28,12.92,39.05,1.42,0.0
31.5,73.125,2023-01-28,12.3,38.88,1.61,0.0
31.5,73.75,2023-01-28,12.52,42.57,1.6,0.0
31.5,74.375,2023-01-28,12.74,43.81,1.38,0.0
31.5,75.0,2023-01-28,12.69,44.29,1.24,0.0
31.5,75.625,2023-01-28,12.4,48.49,1.26,0.0
31.5,76.25,2023-01-28,13.99,40.73,1.2,0.0
31.5,76.875,2023-01-28,11.23,38.95,1.16,0.0
32.0,73.125,2023-01-28,12.29,43.23,1.77,0.0
32.0,73.75,2023-01-28,12.14,49.38,1.41,0.0
32.0,74.375,2023-01-28,12.3,49.85,1.27,0.0
32.0,75.0,2023-01-28,12.82,47.62,1.25,0.0
32.0,75.625,2023-01-28,13.83,43.5,1.03,0.0
32.0,76.25,2023-01-28,11.52,40.71,0.89,0.0
32.0,76.875,2023-01-28,2.89,46.75,1.5,0.0
32.5,73.125,2023-01-28,11.65,46.41,2.08,0.0
32.5,73.75,2023-01-28,12.56,50.34,1.35,0.0
32.5,74.375,2023-01-28,13.73,45.5,1.12,0.0
32.5,75.0,2023-01-28,14.15,40.54,1.07,0.0
32.5,75.625,2023-01-28,11.83,38.59,0.91,0.0
32.5,76.25,2023-01-28,2.38,46.66,1.33,0.0
32.5,76.875,2023-01-28,-10.97,58.86,1.52,0.0
33.0,73.125,2023-01-28,10.11,57.84,1.62,0.0
33.0,73.75,2023-01-28,13.36,48.06,1.26,0.0
33.0,74.375,2023-01-28,13.09,43.03,1.03,0.01
33.0,75.0,2023-01-28,10.18,39.61,0.98,0.01
33.0,75.625,2023-01-28,4.2,43.96,1.17,0.0
33.0,76.25,2023-01-28,-6.54,53.93,1.57,0.0
33.0,76.875,2023-01-28,-16.1,63.29,1.77,0.0
29.0,73.125,2023-01-29,14.5,45.79,2.31,0.08
29.0,73.75,2023-01-29,14.39,56.91,2.75,0.73
29.0,74.375,2023-01-29,13.52,60.12,3.06,1.72
29.0,75.0,2023-01-29,12.17,62.2,2.96,3.05
29.0,75.625,2023-01-29,11.41,62.59,2.29,5.07
29.0,76.25,2023-01-29,11.57,63.38,1.79,4.14
29.0,76.875,2023-01-29,12.78,53.98,1.71,0.63
29.5,73.125,2023-01-29,14.03,47.07,2.21,0.01
29.5,73.75,2023-01-29,13.69,54.58,2.82,0.17
29.5,74.375,2023-01-29,13.08,56.58,3.07,0.64
29.5,75.0,2023-01-29,12.01,61.14,2.81,1.33
29.5,75.625,2023-01-29,11.26,63.41,2.29,2.53
29.5,76.25,2023-01-29,11.22,65.81,1.86,3.97
29.5,76.875,2023-01-29,12.15,60.98,1.84,1.24
30.0,73.125,2023-01-29,13.99,49.23,2.32,0.02
30.0,73.75,2023-01-29,13.2,53.01,2.84,0.19
30.0,74.375,2023-01-29,12.63,54.21,2.92,0.56
30.0,75.0,2023-01-29,11.8,59.46,2.64,0.95
30.0,75.625,2023-01-29,11.2,62.79,2.35,1.49
30.0,76.25,2023-01-29,11.5,64.7,2.07,2.32
30.0,76.875,2023-01-29,12.45,62.2,2.1,1.59
30.5,73.125,2023-01-29,14.0,49.74,2.45,0.08
30.5,73.75,2023-01-29,12.84,52.54,2.82,0.5
30.5,74.375,2023-01-29,12.13,53.9,2.83,1.0
30.5,75.0,2023-01-29,11.44,58.21,2.52,1.15
30.5,75.625,2023-01-29,11.21,62.01,2.44,1.25
30.5,76.25,2023-01-29,12.12,60.97,2.53,1.54
30.5,76.875,2023-01-29,13.23,54.0,2.46,1.82
31.0,73.125,2023-01-29,13.82,48.88,2.61,0.18
31.0,73.75,2023-01-29,12.62,52.15,2.81,1.06
31.0,74.375,2023-01-29,11.69,55.0,2.78,1.81
